ensembl_gene_id,external_gene_name,mmusculus_homolog_ensembl_gene,mmusculus_homolog_associated_gene_name,mmusculus_homolog_orthology_type,mmusculus_homolog_orthology_confidence
ENSG00000111642,CHD4,ENSMUSG00000063870,Chd4,ortholog_one2one,1
ENSG00000079691,CARMIL1,ENSMUSG00000021338,Carmil1,ortholog_one2one,1
ENSG00000108465,CDK5RAP3,ENSMUSG00000018669,Cdk5rap3,ortholog_one2one,1
ENSG00000131165,CHMP1A,ENSMUSG00000000743,Chmp1a,ortholog_one2one,1
ENSG00000254505,CHMP4A,,,,NA
ENSG00000128596,CCDC136,ENSMUSG00000029769,Ccdc136,ortholog_one2one,1
ENSG00000089486,CDIP1,ENSMUSG00000004071,Cdip1,ortholog_one2one,1
ENSG00000130779,CLIP1,ENSMUSG00000049550,Clip1,ortholog_one2one,1
ENSG00000165959,CLMN,ENSMUSG00000021097,Clmn,ortholog_one2one,1
ENSG00000166595,CIAO2B,ENSMUSG00000031879,Ciao2b,ortholog_one2one,1
ENSG00000157224,CLDN12,ENSMUSG00000046798,Cldn12,ortholog_one2one,1
ENSG00000103540,CCP110,ENSMUSG00000033904,Ccp110,ortholog_one2one,1
ENSG00000137161,CNPY3,ENSMUSG00000023973,Cnpy3,ortholog_one2one,1
ENSG00000121691,CAT,ENSMUSG00000027187,Cat,ortholog_one2one,1
ENSG00000159753,CARMIL2,ENSMUSG00000050357,Carmil2,ortholog_one2one,1
ENSG00000187446,CHP1,ENSMUSG00000014077,Chp1,ortholog_one2one,1
ENSG00000140937,CDH11,ENSMUSG00000031673,Cdh11,ortholog_one2one,1
ENSG00000091972,CD200,ENSMUSG00000022661,Cd200,ortholog_one2one,1
ENSG00000236279,CLEC2L,ENSMUSG00000079598,Clec2l,ortholog_one2one,1
ENSG00000109684,CLNK,ENSMUSG00000039315,Clnk,ortholog_one2one,1
ENSG00000108588,CCDC47,ENSMUSG00000078622,Ccdc47,ortholog_one2one,1
ENSG00000152910,CNTNAP4,ENSMUSG00000031772,Cntnap4,ortholog_one2one,1
ENSG00000181982,CCDC149,ENSMUSG00000045790,Ccdc149,ortholog_one2one,1
ENSG00000136280,CCM2,ENSMUSG00000000378,Ccm2,ortholog_one2one,1
ENSG00000153048,CARHSP1,ENSMUSG00000008393,Carhsp1,ortholog_one2one,1
ENSG00000156345,CDK20,ENSMUSG00000021483,Cdk20,ortholog_one2one,1
ENSG00000099804,CDC34,ENSMUSG00000020870,Cdc34b,ortholog_one2one,0
ENSG00000145349,CAMK2D,,,,NA
ENSG00000132361,CLUH,ENSMUSG00000020741,Cluh,ortholog_one2one,1
ENSG00000125633,CCDC93,ENSMUSG00000026339,Ccdc93,ortholog_one2one,1
ENSG00000153721,CNKSR3,ENSMUSG00000015202,Cnksr3,ortholog_one2one,1
ENSG00000183513,COA5,ENSMUSG00000026112,Coa5,ortholog_one2one,1
ENSG00000100604,CHGA,ENSMUSG00000021194,Chga,ortholog_one2one,1
ENSG00000186648,CARMIL3,ENSMUSG00000022211,Carmil3,ortholog_one2one,1
ENSG00000198791,CNOT7,ENSMUSG00000031601,Cnot7,ortholog_one2one,1
ENSG00000206113,CFAP99,ENSMUSG00000109572,Cfap99,ortholog_one2one,1
ENSG00000154162,CDH12,ENSMUSG00000040452,Cdh12,ortholog_one2one,1
ENSG00000103051,COG4,ENSMUSG00000031753,Cog4,ortholog_one2one,1
ENSG00000267909,CCDC177,ENSMUSG00000062961,Ccdc177,ortholog_one2one,1
ENSG00000205403,CFI,ENSMUSG00000058952,Cfi,ortholog_one2one,1
ENSG00000147419,CCDC25,ENSMUSG00000022035,Ccdc25,ortholog_one2one,1
ENSG00000099338,CATSPERG,ENSMUSG00000049123,Catsperg2,ortholog_one2many,0
ENSG00000099338,CATSPERG,ENSMUSG00000049676,Catsperg1,ortholog_one2many,1
ENSG00000005194,CIAPIN1,ENSMUSG00000031781,Ciapin1,ortholog_one2one,1
ENSG00000130559,CAMSAP1,ENSMUSG00000026933,Camsap1,ortholog_one2one,1
ENSG00000188649,CC2D2B,ENSMUSG00000108929,Cc2d2b,ortholog_one2one,1
ENSG00000135446,CDK4,ENSMUSG00000006728,Cdk4,ortholog_one2one,1
ENSG00000180376,CCDC66,ENSMUSG00000046753,Ccdc66,ortholog_one2one,1
ENSG00000173992,CCS,ENSMUSG00000034108,Ccs,ortholog_one2one,1
ENSG00000048740,CELF2,ENSMUSG00000002107,Celf2,ortholog_one2one,1
ENSG00000133773,CCDC59,ENSMUSG00000019897,Ccdc59,ortholog_one2one,1
ENSG00000131375,CAPN7,ENSMUSG00000021893,Capn7,ortholog_one2one,1
ENSG00000106069,CHN2,ENSMUSG00000004633,Chn2,ortholog_one2one,1
ENSG00000174799,CEP135,ENSMUSG00000036403,Cep135,ortholog_one2one,1
ENSG00000042493,CAPG,ENSMUSG00000056737,Capg,ortholog_one2one,1
ENSG00000111860,CEP85L,ENSMUSG00000038594,Cep85l,ortholog_one2one,1
ENSG00000167258,CDK12,ENSMUSG00000003119,Cdk12,ortholog_one2one,1
ENSG00000128891,CCDC32,ENSMUSG00000039983,Ccdc32,ortholog_one2one,0
ENSG00000165233,CARD19,ENSMUSG00000037960,Card19,ortholog_one2one,1
ENSG00000141519,CCDC40,ENSMUSG00000039963,Ccdc40,ortholog_one2one,1
ENSG00000165813,CCDC186,ENSMUSG00000035173,Ccdc186,ortholog_one2one,1
ENSG00000166855,CLPX,ENSMUSG00000015357,Clpx,ortholog_one2one,1
ENSG00000163689,CFAP20DC,ENSMUSG00000021747,Cfap20dc,ortholog_one2one,1
ENSG00000148842,CNNM2,ENSMUSG00000064105,Cnnm2,ortholog_one2one,1
ENSG00000198707,CEP290,ENSMUSG00000019971,Cep290,ortholog_one2one,1
ENSG00000120051,CFAP58,ENSMUSG00000046585,Cfap58,ortholog_one2one,1
ENSG00000105792,CFAP69,ENSMUSG00000040473,Cfap69,ortholog_one2one,1
ENSG00000010278,CD9,ENSMUSG00000030342,Cd9,ortholog_one2one,1
ENSG00000123106,CCDC91,ENSMUSG00000030301,Ccdc91,ortholog_one2one,1
ENSG00000205423,CNEP1R1,ENSMUSG00000036810,Cnep1r1,ortholog_one2one,1
ENSG00000115484,CCT4,ENSMUSG00000007739,Cct4,ortholog_one2one,1
ENSG00000163749,CCDC158,ENSMUSG00000050050,Ccdc158,ortholog_one2one,1
ENSG00000177697,CD151,ENSMUSG00000025510,Cd151,ortholog_one2one,1
ENSG00000115295,CLIP4,ENSMUSG00000024059,Clip4,ortholog_one2one,1
ENSG00000106153,CHCHD2,ENSMUSG00000070493,Chchd2,ortholog_one2one,1
ENSG00000205476,CCDC85C,ENSMUSG00000084883,Ccdc85c,ortholog_one2one,1
ENSG00000164309,CMYA5,ENSMUSG00000047419,Cmya5,ortholog_one2one,1
ENSG00000112144,CILK1,ENSMUSG00000009828,Cilk1,ortholog_one2one,1
ENSG00000058091,CDK14,ENSMUSG00000028926,Cdk14,ortholog_one2one,1
ENSG00000107771,CCSER2,ENSMUSG00000058690,Ccser2,ortholog_one2one,1
ENSG00000110318,CEP126,ENSMUSG00000040729,Cep126,ortholog_one2one,1
ENSG00000040731,CDH10,ENSMUSG00000022321,Cdh10,ortholog_one2one,1
ENSG00000048342,CC2D2A,ENSMUSG00000039765,Cc2d2a,ortholog_one2one,1
ENSG00000146574,CCZ1B,ENSMUSG00000029617,Ccz1,ortholog_one2many,1
ENSG00000111799,COL12A1,ENSMUSG00000032332,Col12a1,ortholog_one2one,1
ENSG00000106477,CEP41,ENSMUSG00000029790,Cep41,ortholog_one2one,1
ENSG00000105810,CDK6,ENSMUSG00000040274,Cdk6,ortholog_one2one,1
ENSG00000119397,CNTRL,ENSMUSG00000057110,Cntrl,ortholog_one2one,1
ENSG00000155508,CNOT8,ENSMUSG00000020515,Cnot8,ortholog_one2one,1
ENSG00000166091,CMTM5,ENSMUSG00000040759,Cmtm5,ortholog_one2one,1
ENSG00000122966,CIT,ENSMUSG00000029516,Cit,ortholog_one2one,1
ENSG00000177469,CAVIN1,ENSMUSG00000004044,Cavin1,ortholog_one2one,1
ENSG00000168802,CHTF8,ENSMUSG00000046691,Chtf8,ortholog_one2one,1
ENSG00000110172,CHORDC1,ENSMUSG00000001774,Chordc1,ortholog_one2one,1
ENSG00000100888,CHD8,ENSMUSG00000053754,Chd8,ortholog_one2one,1
ENSG00000132141,CCT6B,ENSMUSG00000020698,Cct6b,ortholog_one2one,1
ENSG00000179604,CDC42EP4,ENSMUSG00000041598,Cdc42ep4,ortholog_one2one,1
ENSG00000055813,CCDC85A,ENSMUSG00000032878,Ccdc85a,ortholog_one2one,1
ENSG00000171811,CFAP46,ENSMUSG00000049571,Cfap46,ortholog_one2one,1
ENSG00000164615,CAMLG,ENSMUSG00000021501,Caml,ortholog_one2one,1
ENSG00000106603,COA1,,,,NA
ENSG00000114859,CLCN2,ENSMUSG00000022843,Clcn2,ortholog_one2one,1
ENSG00000164305,CASP3,ENSMUSG00000031628,Casp3,ortholog_one2one,1
ENSG00000269720,CCDC194,ENSMUSG00000108900,Ccdc194,ortholog_one2one,1
ENSG00000144395,CCDC150,ENSMUSG00000025983,Ccdc150,ortholog_one2one,1
ENSG00000094916,CBX5,ENSMUSG00000009575,Cbx5,ortholog_one2one,1
ENSG00000151465,CDC123,ENSMUSG00000039128,Cdc123,ortholog_one2one,1
ENSG00000104879,CKM,ENSMUSG00000030399,Ckm,ortholog_one2one,1
ENSG00000086065,CHMP5,ENSMUSG00000028419,Chmp5,ortholog_one2one,1
ENSG00000152495,CAMK4,ENSMUSG00000038128,Camk4,ortholog_one2one,1
ENSG00000109089,CDR2L,ENSMUSG00000050910,Cdr2l,ortholog_one2one,1
ENSG00000131730,CKMT2,ENSMUSG00000021622,Ckmt2,ortholog_one2one,1
ENSG00000162129,CLPB,ENSMUSG00000001829,Clpb,ortholog_one2one,1
ENSG00000213066,CEP43,ENSMUSG00000069135,Cep43,ortholog_one2one,1
ENSG00000118432,CNR1,ENSMUSG00000044288,Cnr1,ortholog_one2one,1
ENSG00000004660,CAMKK1,ENSMUSG00000020785,Camkk1,ortholog_one2one,1
ENSG00000113361,CDH6,ENSMUSG00000039385,Cdh6,ortholog_one2one,1
ENSG00000142453,CARM1,ENSMUSG00000032185,Carm1,ortholog_one2one,1
ENSG00000161082,CELF5,ENSMUSG00000034818,Celf5,ortholog_one2one,1
ENSG00000019582,CD74,ENSMUSG00000024610,Cd74,ortholog_one2one,1
ENSG00000106078,COBL,ENSMUSG00000020173,Cobl,ortholog_one2one,1
ENSG00000153237,CCDC148,ENSMUSG00000036641,Ccdc148,ortholog_one2one,1
ENSG00000135624,CCT7,ENSMUSG00000030007,Cct7,ortholog_one2one,1
ENSG00000168491,CCDC110,,,,NA
ENSG00000125656,CLPP,ENSMUSG00000002660,Clpp,ortholog_one2one,1
ENSG00000113282,CLINT1,ENSMUSG00000006169,Clint1,ortholog_one2one,1
ENSG00000108349,CASC3,ENSMUSG00000078676,Casc3,ortholog_one2one,1
ENSG00000111276,CDKN1B,ENSMUSG00000003031,Cdkn1b,ortholog_one2one,1
ENSG00000258890,CEP95,ENSMUSG00000018372,Cep95,ortholog_one2one,1
ENSG00000135205,CCDC146,ENSMUSG00000064280,Ccdc146,ortholog_one2one,1
ENSG00000049656,CLPTM1L,ENSMUSG00000021610,Clptm1l,ortholog_one2one,1
ENSG00000174469,CNTNAP2,ENSMUSG00000039419,Cntnap2,ortholog_one2one,1
ENSG00000146731,CCT6A,ENSMUSG00000029447,Cct6a,ortholog_one2one,1
ENSG00000100629,CEP128,ENSMUSG00000061533,Cep128,ortholog_one2one,1
ENSG00000091527,CDV3,ENSMUSG00000032803,Cdv3,ortholog_one2one,1
ENSG00000109572,CLCN3,ENSMUSG00000004319,Clcn3,ortholog_one2one,1
ENSG00000153815,CMIP,ENSMUSG00000034390,Cmip,ortholog_one2one,1
ENSG00000166165,CKB,ENSMUSG00000001270,Ckb,ortholog_one2one,1
ENSG00000110888,CAPRIN2,ENSMUSG00000030309,Caprin2,ortholog_one2one,1
ENSG00000015133,CCDC88C,ENSMUSG00000021182,Ccdc88c,ortholog_one2one,1
ENSG00000106665,CLIP2,ENSMUSG00000063146,Clip2,ortholog_one2one,1
ENSG00000105974,CAV1,ENSMUSG00000007655,Cav1,ortholog_one2one,1
ENSG00000163001,CFAP36,ENSMUSG00000020462,Cfap36,ortholog_one2one,1
ENSG00000138778,CENPE,ENSMUSG00000045328,Cenpe,ortholog_one2one,1
ENSG00000284862,CCDC39,ENSMUSG00000027676,Ccdc39,ortholog_one2one,1
ENSG00000135315,CEP162,ENSMUSG00000056919,Cep162,ortholog_one2one,1
ENSG00000110274,CEP164,ENSMUSG00000043987,Cep164,ortholog_one2one,0
ENSG00000165410,CFL2,ENSMUSG00000062929,Cfl2,ortholog_one2one,1
ENSG00000105270,CLIP3,ENSMUSG00000013921,Clip3,ortholog_one2one,1
ENSG00000108091,CCDC6,ENSMUSG00000048701,Ccdc6,ortholog_one2one,1
ENSG00000164118,CEP44,ENSMUSG00000038215,Cep44,ortholog_one2one,1
ENSG00000014216,CAPN1,ENSMUSG00000024942,Capn1,ortholog_one2one,1
ENSG00000024862,CCDC28A,ENSMUSG00000059554,Ccdc28a,ortholog_one2one,1
ENSG00000145996,CDKAL1,ENSMUSG00000006191,Cdkal1,ortholog_one2one,1
ENSG00000166226,CCT2,ENSMUSG00000034024,Cct2,ortholog_one2one,1
ENSG00000142039,CCDC97,ENSMUSG00000002608,Ccdc97,ortholog_one2one,1
ENSG00000175216,CKAP5,ENSMUSG00000040549,Ckap5,ortholog_one2one,1
ENSG00000188037,CLCN1,ENSMUSG00000029862,Clcn1,ortholog_one2one,1
ENSG00000150753,CCT5,ENSMUSG00000022234,Cct5,ortholog_one2one,1
ENSG00000144712,CAND2,ENSMUSG00000030319,Cand2,ortholog_one2one,1
ENSG00000134115,CNTN6,ENSMUSG00000030092,Cntn6,ortholog_one2one,1
ENSG00000182504,CEP97,ENSMUSG00000022604,Cep97,ortholog_one2one,1
ENSG00000145354,CISD2,ENSMUSG00000028165,Cisd2,ortholog_one2one,1
ENSG00000166004,CEP295,ENSMUSG00000046111,Cep295,ortholog_one2one,1
ENSG00000120262,CCDC170,ENSMUSG00000019767,Ccdc170,ortholog_one2one,1
ENSG00000213085,CFAP45,ENSMUSG00000026546,Cfap45,ortholog_one2one,1
ENSG00000146352,CLVS2,ENSMUSG00000019785,Clvs2,ortholog_one2one,1
ENSG00000135387,CAPRIN1,ENSMUSG00000027184,Caprin1,ortholog_one2one,1
ENSG00000138764,CCNG2,ENSMUSG00000029385,Ccng2,ortholog_one2one,1
ENSG00000074201,CLNS1A,ENSMUSG00000025439,Clns1a,ortholog_one2one,1
ENSG00000006837,CDKL3,ENSMUSG00000020389,Cdkl3,ortholog_one2one,1
ENSG00000096401,CDC5L,ENSMUSG00000112814,Cdc5lrt5,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112027,Cdc5lrt7,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112419,Cdc5lrt6,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112495,Cdc5lrt9,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112216,Cdc5lrt1,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000023932,Cdc5l,ortholog_one2many,1
ENSG00000096401,CDC5L,ENSMUSG00000112919,Cdc5lrt10,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112252,Cdc5lrt4,ortholog_one2many,0
ENSG00000096401,CDC5L,ENSMUSG00000112781,Cdc5lrt8,ortholog_one2many,0
ENSG00000159685,CHCHD6,ENSMUSG00000030086,Chchd6,ortholog_one2one,1
ENSG00000100865,CINP,ENSMUSG00000021276,Cinp,ortholog_one2one,1
ENSG00000113805,CNTN3,ENSMUSG00000030075,Cntn3,ortholog_one2one,1
ENSG00000172508,CARNS1,ENSMUSG00000075289,Carns1,ortholog_one2one,1
ENSG00000184305,CCSER1,ENSMUSG00000039578,Ccser1,ortholog_one2one,1
ENSG00000094880,CDC23,ENSMUSG00000024370,Cdc23,ortholog_one2one,1
ENSG00000130695,CEP85,ENSMUSG00000037443,Cep85,ortholog_one2one,1
ENSG00000149548,CCDC15,ENSMUSG00000034303,Ccdc15,ortholog_one2one,0
ENSG00000026508,CD44,ENSMUSG00000005087,Cd44,ortholog_one2one,1
ENSG00000166685,COG1,ENSMUSG00000018661,Cog1,ortholog_one2one,1
ENSG00000154222,CC2D1B,ENSMUSG00000028582,Cc2d1b,ortholog_one2one,1
ENSG00000198286,CARD11,ENSMUSG00000036526,Card11,ortholog_one2one,1
ENSG00000187118,CMC1,ENSMUSG00000039163,Cmc1,ortholog_one2one,1
ENSG00000121289,CEP89,ENSMUSG00000023072,Cep89,ortholog_one2one,1
ENSG00000016391,CHDH,ENSMUSG00000015970,Chdh,ortholog_one2one,1
ENSG00000113328,CCNG1,ENSMUSG00000020326,Ccng1,ortholog_one2one,1
ENSG00000099625,CBARP,ENSMUSG00000035640,Cbarp,ortholog_one2one,1
ENSG00000068120,COASY,ENSMUSG00000001755,Coasy,ortholog_one2one,1
ENSG00000168763,CNNM3,ENSMUSG00000001138,Cnnm3,ortholog_one2one,1
ENSG00000094804,CDC6,ENSMUSG00000017499,Cdc6,ortholog_one2one,1
ENSG00000131236,CAP1,ENSMUSG00000028656,Cap1,ortholog_one2one,1
ENSG00000106554,CHCHD3,ENSMUSG00000053768,Chchd3,ortholog_one2one,1
ENSG00000173093,CCDC63,,,,NA
ENSG00000184524,CEND1,ENSMUSG00000060240,Cend1,ortholog_one2one,1
ENSG00000070808,CAMK2A,ENSMUSG00000024617,Camk2a,ortholog_one2one,1
ENSG00000085117,CD82,ENSMUSG00000027215,Cd82,ortholog_one2one,1
ENSG00000183978,COA3,ENSMUSG00000017188,Coa3,ortholog_one2one,1
ENSG00000277972,CISD3,ENSMUSG00000078695,Cisd3,ortholog_one2one,0
ENSG00000203697,CAPN8,ENSMUSG00000038599,Capn8,ortholog_one2one,1
ENSG00000172292,CERS6,ENSMUSG00000027035,Cers6,ortholog_one2one,1
ENSG00000164885,CDK5,ENSMUSG00000028969,Cdk5,ortholog_one2one,1
ENSG00000173588,CEP83,ENSMUSG00000020024,Cep83,ortholog_one2one,1
ENSG00000018236,CNTN1,ENSMUSG00000055022,Cntn1,ortholog_one2one,1
ENSG00000108797,CNTNAP1,ENSMUSG00000017167,Cntnap1,ortholog_one2one,1
ENSG00000163507,CIP2A,ENSMUSG00000033031,Cip2a,ortholog_one2one,1
ENSG00000110931,CAMKK2,ENSMUSG00000029471,Camkk2,ortholog_one2one,1
ENSG00000170004,CHD3,ENSMUSG00000018474,Chd3,ortholog_one2one,1
ENSG00000149260,CAPN5,ENSMUSG00000035547,Capn5,ortholog_one2one,1
ENSG00000168497,CAVIN2,ENSMUSG00000045954,Cavin2,ortholog_one2one,1
ENSG00000257727,CNPY2,ENSMUSG00000025381,Cnpy2,ortholog_one2one,1
ENSG00000163815,CLEC3B,ENSMUSG00000025784,Clec3b,ortholog_one2one,1
ENSG00000178404,CEP295NL,ENSMUSG00000076433,Cep295nl,ortholog_one2one,0
ENSG00000083937,CHMP2B,ENSMUSG00000004843,Chmp2b,ortholog_one2one,1
ENSG00000162852,CNST,ENSMUSG00000038949,Cnst,ortholog_one2one,1
ENSG00000176155,CCDC57,ENSMUSG00000048445,Ccdc57,ortholog_one2one,1
ENSG00000110395,CBL,ENSMUSG00000034342,Cbl,ortholog_one2one,1
ENSG00000221978,CCNL2,ENSMUSG00000029068,Ccnl2,ortholog_one2one,1
ENSG00000149972,CNTN5,ENSMUSG00000039488,Cntn5,ortholog_one2one,1
ENSG00000173786,CNP,ENSMUSG00000006782,Cnp,ortholog_one2one,1
ENSG00000180720,CHRM4,ENSMUSG00000040495,Chrm4,ortholog_one2one,1
ENSG00000183833,CFAP91,ENSMUSG00000022805,Cfap91,ortholog_one2one,1
ENSG00000099834,CDHR5,ENSMUSG00000025497,Cdhr5,ortholog_one2one,1
ENSG00000135837,CEP350,ENSMUSG00000033671,Cep350,ortholog_one2one,1
ENSG00000085063,CD59,ENSMUSG00000068686,Cd59b,ortholog_one2many,0
ENSG00000085063,CD59,ENSMUSG00000032679,Cd59a,ortholog_one2many,0
ENSG00000110651,CD81,ENSMUSG00000037706,Cd81,ortholog_one2one,1
ENSG00000149798,CDC42EP2,ENSMUSG00000045664,Cdc42ep2,ortholog_one2one,1
ENSG00000177830,CHID1,ENSMUSG00000025512,Chid1,ortholog_one2one,1
ENSG00000180329,CCDC43,ENSMUSG00000020925,Ccdc43,ortholog_one2one,1
ENSG00000176108,CHMP6,ENSMUSG00000025371,Chmp6,ortholog_one2one,1
ENSG00000243710,CFAP57,ENSMUSG00000028730,Cfap57,ortholog_one2one,1
ENSG00000176749,CDK5R1,ENSMUSG00000048895,Cdk5r1,ortholog_one2one,1
ENSG00000244607,CCDC13,ENSMUSG00000079235,Ccdc13,ortholog_one2one,1
ENSG00000110148,CCKBR,ENSMUSG00000030898,Cckbr,ortholog_one2one,1
ENSG00000143776,CDC42BPA,ENSMUSG00000026490,Cdc42bpa,ortholog_one2one,1
ENSG00000073754,CD5L,ENSMUSG00000015854,Cd5l,ortholog_one2one,1
ENSG00000080822,CLDND1,ENSMUSG00000022744,Cldnd1,ortholog_one2one,1
ENSG00000164051,CCDC51,ENSMUSG00000025645,Ccdc51,ortholog_one2one,1
ENSG00000091986,CCDC80,ENSMUSG00000022665,Ccdc80,ortholog_one2one,1
ENSG00000248333,CDK11B,ENSMUSG00000029062,Cdk11b,ortholog_one2many,1
ENSG00000163249,CCNYL1,ENSMUSG00000070871,Ccnyl1,ortholog_one2many,1
ENSG00000152492,CCDC50,ENSMUSG00000038127,Ccdc50,ortholog_one2one,1
ENSG00000196776,CD47,ENSMUSG00000055447,Cd47,ortholog_one2one,1
ENSG00000162368,CMPK1,ENSMUSG00000028719,Cmpk1,ortholog_one2one,1
ENSG00000206530,CFAP44,ENSMUSG00000071550,Cfap44,ortholog_one2one,1
ENSG00000160050,CCDC28B,ENSMUSG00000028795,Ccdc28b,ortholog_one2one,1
ENSG00000182973,CNOT10,ENSMUSG00000056167,Cnot10,ortholog_one2one,1
ENSG00000163468,CCT3,ENSMUSG00000001416,Cct3,ortholog_one2one,1
ENSG00000144021,CIAO1,ENSMUSG00000003662,Ciao1,ortholog_one2one,1
ENSG00000134371,CDC73,ENSMUSG00000026361,Cdc73,ortholog_one2one,1
ENSG00000144619,CNTN4,ENSMUSG00000064293,Cntn4,ortholog_one2one,1
ENSG00000162909,CAPN2,ENSMUSG00000026509,Capn2,ortholog_one2one,1
ENSG00000134326,CMPK2,ENSMUSG00000020638,Cmpk2,ortholog_one2one,1
ENSG00000163539,CLASP2,ENSMUSG00000033392,Clasp2,ortholog_one2one,1
ENSG00000117266,CDK18,ENSMUSG00000026437,Cdk18,ortholog_one2one,1
ENSG00000070831,CDC42,ENSMUSG00000006699,Cdc42,ortholog_one2one,1
ENSG00000011021,CLCN6,ENSMUSG00000029016,Clcn6,ortholog_one2one,1
ENSG00000171735,CAMTA1,ENSMUSG00000014592,Camta1,ortholog_one2one,1
ENSG00000008118,CAMK1G,ENSMUSG00000016179,Camk1g,ortholog_one2one,1
ENSG00000184908,CLCNKB,ENSMUSG00000033770,Clcnka,ortholog_many2many,1
ENSG00000184908,CLCNKB,ENSMUSG00000006216,Clcnkb,ortholog_many2many,1
ENSG00000115355,CCDC88A,ENSMUSG00000032740,Ccdc88a,ortholog_one2one,1
ENSG00000117519,CNN3,ENSMUSG00000053931,Cnn3,ortholog_one2one,1
ENSG00000116198,CEP104,ENSMUSG00000039523,Cep104,ortholog_one2one,1
ENSG00000159409,CELF3,ENSMUSG00000028137,Celf3,ortholog_one2one,1
ENSG00000116489,CAPZA1,ENSMUSG00000070372,Capza1,ortholog_one2many,1
ENSG00000116489,CAPZA1,ENSMUSG00000055357,Capza1b,ortholog_one2many,0
ENSG00000158158,CNNM4,ENSMUSG00000037408,Cnnm4,ortholog_one2one,1
ENSG00000115561,CHMP3,ENSMUSG00000053119,Chmp3,ortholog_one2one,1
ENSG00000218739,CEBPZOS,ENSMUSG00000062691,Cebpzos,ortholog_one2one,1
ENSG00000119865,CNRIP1,ENSMUSG00000044629,Cnrip1,ortholog_one2one,1
ENSG00000155052,CNTNAP5,,,,NA
ENSG00000163006,CCDC138,ENSMUSG00000038010,Ccdc138,ortholog_one2one,1
ENSG00000158435,CNOT11,ENSMUSG00000003135,Cnot11,ortholog_one2one,1
ENSG00000143418,CERS2,ENSMUSG00000015714,Cers2,ortholog_one2one,1
ENSG00000133019,CHRM3,ENSMUSG00000046159,Chrm3,ortholog_one2one,1
ENSG00000074054,CLASP1,ENSMUSG00000064302,Clasp1,ortholog_one2one,1
ENSG00000142609,CFAP74,ENSMUSG00000078490,Cfap74,ortholog_one2one,1
ENSG00000143375,CGN,ENSMUSG00000068876,Cgn,ortholog_one2one,1
ENSG00000142675,CNKSR1,ENSMUSG00000028841,Cnksr1,ortholog_one2one,1
ENSG00000143318,CASQ1,ENSMUSG00000007122,Casq1,ortholog_one2one,1
ENSG00000060718,COL11A1,ENSMUSG00000027966,Col11a1,ortholog_one2one,1
ENSG00000122483,CCDC18,ENSMUSG00000056531,Ccdc18,ortholog_one2one,1
ENSG00000143702,CEP170,ENSMUSG00000057335,Cep170,ortholog_one2one,1
ENSG00000116254,CHD5,ENSMUSG00000005045,Chd5,ortholog_one2one,1
ENSG00000134255,CEPT1,ENSMUSG00000040774,Cept1,ortholog_one2one,1
ENSG00000186409,CCDC30,ENSMUSG00000028637,Ccdc30,ortholog_one2one,0
ENSG00000160679,CHTOP,ENSMUSG00000001017,Chtop,ortholog_one2one,1
ENSG00000135775,COG2,ENSMUSG00000031979,Cog2,ortholog_one2one,1
ENSG00000118200,CAMSAP2,ENSMUSG00000041570,Camsap2,ortholog_one2one,1
ENSG00000169504,CLIC4,ENSMUSG00000037242,Clic4,ortholog_one2one,1
ENSG00000143786,CNIH3,ENSMUSG00000026514,Cnih3,ortholog_one2one,1
ENSG00000132906,CASP9,ENSMUSG00000028914,Casp9,ortholog_one2one,1
ENSG00000184144,CNTN2,ENSMUSG00000053024,Cntn2,ortholog_one2one,1
ENSG00000196352,CD55,ENSMUSG00000026401,Cd55b,ortholog_one2many,0
ENSG00000196352,CD55,ENSMUSG00000026399,Cd55,ortholog_one2many,0
ENSG00000162377,COA7,ENSMUSG00000048351,Coa7,ortholog_one2one,1
ENSG00000077549,CAPZB,ENSMUSG00000028745,Capzb,ortholog_one2one,1
ENSG00000154429,CCSAP,ENSMUSG00000031971,Ccsap,ortholog_one2one,1
ENSG00000117724,CENPF,ENSMUSG00000026605,Cenpf,ortholog_one2one,1
ENSG00000121940,CLCC1,ENSMUSG00000027884,Clcc1,ortholog_one2one,1
ENSG00000000971,CFH,,,,NA
ENSG00000171603,CLSTN1,ENSMUSG00000039953,Clstn1,ortholog_one2one,1
ENSG00000067048,DDX3Y,ENSMUSG00000069045,Ddx3y,ortholog_one2one,1
ENSG00000286673,DHRS4L1,,,,NA
ENSG00000290630,DHRS4L1,,,,NA
ENSG00000285036,DHRS4L1,,,,NA
ENSG00000285221,CPNE6,,,,NA
ENSG00000284796,DCAF11,,,,NA
ENSG00000284868,DHRS1,,,,NA
ENSG00000284807,DHRS4,,,,NA
ENSG00000292270,DHRS4L2,,,,NA
ENSG00000284898,DHRS4L1,,,,NA
ENSG00000282825,CTIF,,,,NA
ENSG00000284850,DCP1B,,,,NA
ENSG00000291596,COX5B,,,,NA
ENSG00000288401,CTTN,,,,NA
